asin,reviewerID,adjusted_rating,overall,overall_mean,new_reviewerID,new_asin
B0010ZBORW,A3IZOK5GR51EE2,2,5,3,2095,337
B0010ZBORW,A24O15MYDNLZBE,-1,3,4,2400,337
B0010ZBORW,A335GUD1YBS31U,0.5,5,4.5,2401,337
B0010ZBORW,A3BVDW4DOLJAN0,0,5,5,2402,337
B0010ZBORW,AY49JOXTLDOG2,0.333333333,5,4.666666667,2403,337
B0010ZBORW,A342PAZ5NSQRM3,0,5,5,2404,337
B0010ZBORW,A19RDMX22VXXSD,0,4,4,2405,337
B0010ZBORW,A3U029B8Z5WGI2,-1,3,4,2406,337
B0010ZBORW,AGEKVD8JPZQMT,0.777777778,5,4.222222222,1519,337
B0010ZBORW,A3EXIZWHSNVNME,0.166666667,5,4.833333333,2407,337
B0010ZBORW,A2K0MKLWH8RBGY,0,4,4,2408,337
B0010ZBORW,AKMEY1BSHSDG7,0.111111111,5,4.888888889,2409,337
B0010ZBORW,A33PVCHCQ2BTN0,0.625,5,4.375,2410,337
B0010ZBORW,A3HOBP97RKKY0M,-0.75,3,3.75,2411,337
B0010ZBORW,A91TB0WX94MHP,0.2,5,4.8,2412,337
B0010ZBORW,A2M14CFAMF8J7I,-0.25,4,4.25,2413,337
B0010ZBORW,ALNFHVS3SC4FV,0.4,5,4.6,2414,337
B0010ZBORW,A4EG8M5Q7C7WM,-0.5,3,3.5,2415,337
B0010ZBORW,ATECU14VUIOJ0,0.4,5,4.6,2416,337
B0010ZBORW,A3CG93783LP0FO,-1.25,2,3.25,2417,337
B0010ZBORW,A2PD27UKAD3Q00,0,5,5,2418,337
B0010ZBORW,A3OC93X866Z8TB,-1.25,3,4.25,2419,337
B0010ZBORW,A2XH6KI5ZLRLPS,-1,3,4,2420,337
B0010ZBORW,A1M1Y5UGONAW06,-0.444444444,4,4.444444444,2421,337
B0010ZBORW,ABQWMANK4AR63,-1,2,3,2422,337
B0010ZBORW,A19SDJ2TSSL8HI,1.333333333,5,3.666666667,892,337
B0010ZBORW,A1Q1T811N4IY3Z,-0.25,4,4.25,2138,337
B0010ZBORW,A13GZCHAMKWYBT,0,4,4,2423,337
B0010ZBORW,ANM9LSZS7C67V,0.333333333,5,4.666666667,2424,337
B0010ZBORW,AIEEK7AHXKZCC,0.333333333,5,4.666666667,2101,337
B0010ZBORW,A2ZY49IDE6TY5I,-0.7,4,4.7,1511,337
B0010ZBORW,A397CWU6DM3O5G,-0.5,3,3.5,2425,337
B0010ZBORW,A3VJ27010XUWTF,0,5,5,2426,337
B0010ZBORW,A29VG90T649CSU,0.285714286,5,4.714285714,2427,337
B0010ZBORW,A35HOUWHAYZZN6,0.5,5,4.5,2316,337
B0010ZBORW,A2O421DTA8J0RW,-0.625,3,3.625,2428,337
B0010ZBORW,A3HG0DNFURFXR4,-1.5,2,3.5,2429,337
B0010ZBORW,AWXQORMZ3JY4P,0,5,5,2430,337
B0010ZBORW,A1BK60GZ4QME6I,-0.6,4,4.6,2431,337
B0010ZBORW,A16AXQ11SZA8SQ,0.333333333,4,3.666666667,2432,337
B0010ZBORW,A2TDWDE3ZSSCA1,-0.4,3,3.4,2433,337
B0010ZBORW,A3SMR4HRFJARSC,0.8,4,3.2,2114,337
B0010ZBORW,A1UQUDT2Q0YENM,0,5,5,2434,337
B0010ZBORW,A2BQWD54CXBX6R,0.2,5,4.8,2435,337
B0010ZBORW,A25QBCHO0KFT0P,-0.166666667,4,4.166666667,2436,337
B0010ZBORW,ARARUVZ8RUF5T,-1,3,4,2437,337
B0010ZBORW,A2OAD5Y7MXUOFZ,-1.5,2,3.5,2438,337
B0010ZBORW,AMYTL79JMGQ6D,-0.6,4,4.6,382,337
B0010ZBORW,A3BNMHRW2R35LK,-0.333333333,4,4.333333333,2439,337
B0010ZBORW,A3CA3RWZYJDWXE,-0.25,4,4.25,2440,337
B0010ZBORW,A3TMBYDFP1B9DM,-0.5,4,4.5,2441,337
B0010ZBORW,AUITG1DJ3QUGK,-0.5,4,4.5,1449,337
B0010ZBORW,A36WTXJBYS3DB6,-0.25,4,4.25,2442,337
B0010ZBORW,A2IACU8LJ1FCKE,0.25,5,4.75,2443,337
B0010ZBORW,A3091RP0SPZLMN,-0.333333333,4,4.333333333,2132,337
B0010ZBORW,AOEUN9718KVRD,1.166666667,4,2.833333333,1998,337
B0010ZBORW,A19XMHRB3G4DIR,0.666666667,5,4.333333333,2444,337
B0010ZBORW,A2SH7OWE8QJYNC,-2,1,3,2111,337
B0010ZBORW,A2503LT8PZIHAD,0.125,4,3.875,2173,337
B0010ZBORW,A3NHUQ33CFH3VM,0.2,5,4.8,2015,337
B0010ZBORW,A39WWMBA0299ZF,-1.8,2,3.8,2445,337
B0010ZBORW,AKJHHD5VEH7VG,1.5,5,3.5,2446,337
B0010ZBORW,A2C27IQUH9N1Z,-0.5,4,4.5,2447,337
B0010ZBORW,ASFW4ZMNZJKDA,0,5,5,2448,337
B0010ZBORW,A2X3L31KCXBHCL,0.4,5,4.6,2110,337
B0010ZBORW,A7C77J4MH94B6,-0.166666667,4,4.166666667,2449,337
B0010ZBORW,A1MZL91Z44RN06,-0.166666667,4,4.166666667,2174,337
B0010ZBORW,A2R1HUYHXV7H18,-0.444444444,4,4.444444444,2450,337
B0010ZBORW,A226VGZWOEBPGL,0.25,5,4.75,2451,337
B0010ZBORW,A26MBVPPXZN1YM,0,5,5,2452,337
B0010ZBORW,A2OCDK0BOW6UCY,-0.4,3,3.4,2185,337
B0010ZBORW,A19FRW264WZTGP,-0.5,4,4.5,160,337
B0010ZBORW,ADJLCRUTRCMJ3,0,5,5,2453,337
B0010ZBORW,A3CE6IS8KI6C3X,0.5,5,4.5,2454,337
B0010ZBORW,A13OWBB6A1G57M,-0.75,3,3.75,2455,337
B0010ZBORW,AT80OL411STHM,-1.5,2,3.5,2145,337
B0010ZBORW,AM7FPWE9YWDMS,-0.25,4,4.25,2144,337
B0010ZBORW,A5PANYFT4P0TW,-1,3,4,135,337
B0010ZBORW,AJWHHM6C82W8E,-0.5,4,4.5,2456,337
B0010ZBORW,A1H2SU48E41GF5,0,4,4,2457,337
B0010ZBORW,A2FRD8303BPYRC,0,1,1,2458,337
B0010ZBORW,A2FRD8303BPYRC,0,1,1,2458,337
B0010ZBORW,A2TO2BN3P4C00L,-2.666666667,1,3.666666667,2036,337
B00112BV5O,A13VVUDVNG1LSB,-1.285714286,2,3.285714286,2128,338
B00112DRHY,A10QVAZVCNMSL2,0.5,5,4.5,959,339
B00112DRHY,A2KL8LGOAZHU6I,0,5,5,941,339
B00112DRHY,A2FRCOF26Z925W,0,5,5,942,339
B00112DRHY,A37M9FGD63BB6S,0,5,5,943,339
B00112DRHY,A1HYK0KMFWCMVU,-1.5,1,2.5,1498,339
B00112DRHY,A1S33MBS8KYVR2,1,5,4,944,339
B00112DRHY,ANMXF453U486R,0,5,5,947,339
B00112DRHY,AXC5933YXZZZW,0,5,5,948,339
B00112DRHY,A3SZDMVI8L829R,0,5,5,2459,339
B00112DRHY,A3Q28JOU6JTOXR,0,5,5,868,339
B00112DRHY,A38AH4IMB78G3E,0,3,3,950,339
B00112DRHY,A1J0W3P5BLLEFI,1,5,4,946,339
B00112DRHY,A135I7QUXULDVK,0,5,5,951,339
B00112DRHY,A175WOXLHJ9N5G,0.5,5,4.5,949,339
B00112DRHY,A2ICX5U6A5W1X3,0,5,5,952,339
B00112DRHY,A3VWGP4KFK5VSM,0.6,5,4.4,2460,339
B00112DRHY,AYEDFWV2FZ22V,0,5,5,954,339
B00112DRHY,A2ILV6IPPW6W7I,-2,1,3,956,339
B00112DRHY,A270QYQEV3CQGH,-1.428571429,3,4.428571429,2241,339
B00112DRHY,A3JZ81N3CB5PIP,0,5,5,1505,339
B00112DRHY,A10QVAZVCNMSL2,0.5,5,4.5,959,339
B00112DRHY,A2KL8LGOAZHU6I,0,5,5,941,339
B00112DRHY,A2FRCOF26Z925W,0,5,5,942,339
B00112DRHY,A37M9FGD63BB6S,0,5,5,943,339
B00112DRHY,A1HYK0KMFWCMVU,-1.5,1,2.5,1498,339
B00112DRHY,A1S33MBS8KYVR2,1,5,4,944,339
B00112DRHY,ANMXF453U486R,0,5,5,947,339
B00112DRHY,AXC5933YXZZZW,0,5,5,948,339
B00112DRHY,A3SZDMVI8L829R,0,5,5,2459,339
B00112DRHY,A3Q28JOU6JTOXR,0,5,5,868,339
B00112DRHY,A38AH4IMB78G3E,0,3,3,950,339
B00112DRHY,A1J0W3P5BLLEFI,1,5,4,946,339
B00112DRHY,A135I7QUXULDVK,0,5,5,951,339
B00112DRHY,A175WOXLHJ9N5G,0.5,5,4.5,949,339
B00112DRHY,A2ICX5U6A5W1X3,0,5,5,952,339
B00112DRHY,A3VWGP4KFK5VSM,0.6,5,4.4,2460,339
B00112DRHY,AYEDFWV2FZ22V,0,5,5,954,339
B00112DRHY,A2ILV6IPPW6W7I,-2,1,3,956,339
B00112DRHY,A270QYQEV3CQGH,-1.428571429,3,4.428571429,2241,339
B00112DRHY,A3JZ81N3CB5PIP,0,5,5,1505,339
B00112DRHY,A2ICBFAXR7I7DM,0,5,5,77,339
B00112BWT4,A9EBTNG50NG0M,0,5,5,2053,340
B00112DVZW,A35A6QK6OBSHT3,-1.6,2,3.6,2461,341
B0011FYB5I,A30VYJQW4XWDQ6,0.090909091,4,3.909090909,698,342
B0011FYB5I,A1BFP7FT8O803B,-0.5,4,4.5,129,342
B0011FYB5I,A30VYJQW4XWDQ6,0.090909091,4,3.909090909,698,342
B0011FYB5I,A1BFP7FT8O803B,-0.5,4,4.5,129,342
B0011FYB5I,A30VYJQW4XWDQ6,-2.909090909,1,3.909090909,698,342
B00120VWTK,A8QLU3MUFSD1T,0,5,5,2462,343
B00120VWTK,AVWIQEW3S4K7Z,0,4,4,24,343
B00120VWTK,A1YK086L2U2TUB,0.75,5,4.25,2463,343
B00120VWTK,A281NPSIMI1C2R,0.076923077,5,4.923076923,186,343
B00120VWTK,A1P9R61X4X51IT,0,5,5,1456,343
B00120VWTK,AEP0WR1RMHKPZ,0,5,5,2149,343
B00120VWTK,A2GX3WHZHUFC76,-0.5,1,1.5,1386,343
B00120VWTK,A39W1DFGANGNI4,0,5,5,1032,343
B00120VWTK,A2ZY2MJZ482JK7,0,5,5,1466,343
B00120VWTK,AYCFY7P634EPA,1,5,4,1458,343
B00120VWTK,AIK33EN507TQ3,0,5,5,2464,343
B00120VWTK,ASZTWL5NTU3FK,0.25,5,4.75,2465,343
B00120VWTK,A30GGO23KT3B1Q,0.25,5,4.75,2466,343
B00120VWTK,A2DYZVCFN9YUEU,1.6,5,3.4,974,343
B00120VWTK,ATXBWAI66ZWN4,0.5,5,4.5,2467,343
B00120VWTK,AD49QU1XCM733,1.5,5,3.5,1468,343
B00120VWTK,ADISBLWRBSA2I,1.5,5,3.5,973,343
B00120VWTK,A39V28Y1ZECZ0F,0,5,5,1467,343
B00120VWTK,A35BAWHY8YSL0R,0,5,5,977,343
B00120VWTK,A250J48B3DOVWC,1,5,4,976,343
B00120VWTK,AVKYUSI4K7W3H,0,5,5,2468,343
B00120VWTK,AKVLQ9I8LOMXH,1.5,5,3.5,978,343
B00120VWTK,A3977OZLNA8LCB,0,5,5,2469,343
B00120VWTK,A2UFE9KX5ZVY9L,-0.5,4,4.5,2364,343
B00120VWTK,A1OTNDXSL5V0DA,0,5,5,1359,343
B00120VWTK,A36AF00VKXERA0,0.5,5,4.5,1474,343
B00120VWTK,A1HAIYW6MYCCY8,-0.5,4,4.5,1046,343
B00120VWTK,A8QLU3MUFSD1T,0,5,5,2462,343
B00120VWTK,AVWIQEW3S4K7Z,0,4,4,24,343
B00120VWTK,A1YK086L2U2TUB,0.75,5,4.25,2463,343
B00120VWTK,A281NPSIMI1C2R,0.076923077,5,4.923076923,186,343
B00120VWTK,A1P9R61X4X51IT,0,5,5,1456,343
B00120VWTK,AEP0WR1RMHKPZ,0,5,5,2149,343
B00120VWTK,A2GX3WHZHUFC76,-0.5,1,1.5,1386,343
B00120VWTK,A39W1DFGANGNI4,0,5,5,1032,343
B00120VWTK,A2ZY2MJZ482JK7,0,5,5,1466,343
B00120VWTK,AYCFY7P634EPA,1,5,4,1458,343
B00120VWTK,AIK33EN507TQ3,0,5,5,2464,343
B00120VWTK,ASZTWL5NTU3FK,0.25,5,4.75,2465,343
B00120VWTK,A30GGO23KT3B1Q,0.25,5,4.75,2466,343
B00120VWTK,A2DYZVCFN9YUEU,1.6,5,3.4,974,343
B00120VWTK,ATXBWAI66ZWN4,0.5,5,4.5,2467,343
B00120VWTK,AD49QU1XCM733,1.5,5,3.5,1468,343
B00120VWTK,ADISBLWRBSA2I,1.5,5,3.5,973,343
B00120VWTK,A39V28Y1ZECZ0F,0,5,5,1467,343
B00120VWTK,A35BAWHY8YSL0R,0,5,5,977,343
B00120VWTK,A250J48B3DOVWC,1,5,4,976,343
B00120VWTK,AVKYUSI4K7W3H,0,5,5,2468,343
B00120VWTK,AKVLQ9I8LOMXH,1.5,5,3.5,978,343
B00120VWTK,A3977OZLNA8LCB,0,5,5,2469,343
B00120VWTK,A2UFE9KX5ZVY9L,-0.5,4,4.5,2364,343
B00120VWTK,A1OTNDXSL5V0DA,0,5,5,1359,343
B00120VWTK,A36AF00VKXERA0,0.5,5,4.5,1474,343
B00120VWTK,A1HAIYW6MYCCY8,-0.5,4,4.5,1046,343
B0012615W8,A27ZTOLBDPKGRZ,0,5,5,1367,344
B0012615W8,A27ZTOLBDPKGRZ,0,5,5,1367,344
B00126LYJM,AXZPSRWKSDO27,0,5,5,352,345
B00126LYJM,AXZPSRWKSDO27,0,5,5,352,345
B0012F88AQ,AQQ3VJS0DEX08,0,5,5,992,346
B0012F88AQ,AQQ3VJS0DEX08,0,5,5,992,346
B0012XPRO8,A2FTKJZVO9BUMH,0,5,5,2470,347
B0012XPRO8,A2FTKJZVO9BUMH,0,5,5,2470,347
B0012XPRO8,A36NO3VPUCFUXS,0,5,5,2471,347
B0012XPRO8,AON853FSY8RNJ,0.5,5,4.5,2472,347
B0012XPRO8,A2GJX2KCUSR0EI,-0.37037037,4,4.37037037,2473,347
B0012XPRO8,A2GJX2KCUSR0EI,-1.37037037,3,4.37037037,2473,347
B0012XPRO8,A2FTKJZVO9BUMH,0,5,5,2470,347
B0012XPRO8,A2FTKJZVO9BUMH,0,5,5,2470,347
B0012XPRO8,A36NO3VPUCFUXS,0,5,5,2471,347
B0012XPRO8,AON853FSY8RNJ,0.5,5,4.5,2472,347
B0012XPRO8,A2GJX2KCUSR0EI,-0.37037037,4,4.37037037,2473,347
B0012XPRO8,A2GJX2KCUSR0EI,-1.37037037,3,4.37037037,2473,347
B0012Y0ZG2,A1L4ZAG36ZO15M,0,5,5,1976,348
B0012Y0ZG2,A23JI9AN3N4GFK,0,5,5,1977,348
B0012Y0ZG2,A2VABJ7S3OTH4K,0,5,5,1978,348
B0012Y0ZG2,A1CUV4MCTJIVPU,0,5,5,1979,348
B0012Y0ZG2,AV9DG8YERA6HC,0,5,5,1980,348
B0012Y0ZG2,A2CROQ07FU8XVH,0,5,5,1981,348
B0012Y0ZG2,A2J7LXMK4240B4,1,5,4,1515,348
B0012Y0ZG2,A5QG087ASXGN2,0,5,5,1982,348
B0012Y0ZG2,A7AO4VW7ECKJT,0,5,5,1983,348
B0012Y0ZG2,A3W3YT08F94PO7,0,1,1,840,348
B0012Y0ZG2,A3OTFWV6920FT,0,5,5,841,348
B0012Y0ZG2,A2SH5YH74O245M,0,5,5,842,348
B0012Y0ZG2,A2WYK1JQGK82VP,0,5,5,843,348
B0012Y0ZG2,A320TM0B7A5Q1C,0,5,5,844,348
B0012Y0ZG2,A1JR5CZCFXPQMC,0,5,5,845,348
B0012Y0ZG2,A25DAQQXXA356R,0,2,2,1985,348
B0012Y0ZG2,AUS96J3A7A9MK,0,5,5,846,348
B0012Y0ZG2,A2R8NM5M7Z37SA,0,5,5,847,348
B0012Y0ZG2,A1AN9A2FNOYHTX,0,3,3,848,348
B0012Y0ZG2,A2G90R2ZU6KU5D,0,5,5,198,348
B0012Y0ZG2,A24W4W9E62FZP2,0,2,2,199,348
B0012Y0ZG2,A7ID5H7FWLJHC,0,1,1,200,348
B0012Y0ZG2,AYKOSAJTP5AVS,0,1,1,201,348
B0012Y0ZG2,A3HIEBXDI9EQA6,0,5,5,202,348
B0012Y0ZG2,A2YDF506DAA5W4,0,1,1,203,348
B0012Y0ZG2,AKFUG2XFPPWWM,0,5,5,204,348
B0012Y0ZG2,A1T7DRMZ9A9KEA,0,5,5,205,348
B0012Y0ZG2,AEL1DK2OJ41ZZ,0,1,1,206,348
B0012Y0ZG2,A3DVRK1XLFS33U,0,5,5,207,348
B0012Y0ZG2,A3CFAIEH9FHKFZ,0,5,5,208,348
B0012Y0ZG2,AE9VRSOM1TYLE,0,5,5,1986,348
B0012Y0ZG2,A2UM2UI2KVHG64,0,1,1,209,348
B0012Y0ZG2,ADUKTDKBY4CNP,0,1,1,210,348
B0012Y0ZG2,ADW00ZRLWD3KG,0,5,5,211,348
B0012Y0ZG2,A190ENIBZ72LMF,0,5,5,1987,348
B0012Y0ZG2,A1118RD3AJD5KH,0,5,5,212,348
B0012Y0ZG2,AX0ZEGHH0H525,0,5,5,213,348
B0012Y0ZG2,A1L0QECT7J93ZP,0,5,5,214,348
B0012Y0ZG2,A1L0QECT7J93ZP,0,5,5,214,348
B0012Y0ZG2,A1VN560NNZQIR0,0,5,5,215,348
B0012Y0ZG2,AABWJ79OLTS38,0,2,2,1988,348
B0012Y0ZG2,AV19Z8ZCIQM4G,0,4,4,216,348
B0012Y0ZG2,A39IK7T2K2V2KA,0,5,5,217,348
B0012Y0ZG2,AYY463Q7V3LTU,0,5,5,218,348
B0012Y0ZG2,A3L40OCWS1W7R7,0,5,5,219,348
B0012Y0ZG2,A2M1OW141Y5WSN,0,1,1,220,348
B0012Y0ZG2,A2H1NTYWYYA0XM,0,5,5,1989,348
B0012Y0ZG2,AX19QD7S32O5W,0,5,5,1990,348
B0012Y0ZG2,A1FEQTQIVZKAY,0,5,5,1991,348
B0012Y0ZG2,A2XDLY3PL0CGBD,0,5,5,1992,348
B0012Y0ZG2,A85ENSL5HBBZF,0,5,5,1529,348
B0012Y0ZG2,A245UNW3PI53NG,0,5,5,1530,348
B0012Y0ZG2,A3F53CPYRL46XZ,0,5,5,1531,348
B0012Y0ZG2,AGRLW94043OXP,0,5,5,1532,348
B0012Y0ZG2,A32SDP7KQV0N44,0,5,5,1533,348
B0012Y0ZG2,A1NKYTRBYXO4TG,0,5,5,1534,348
B0012Y0ZG2,A25IIELMRU58WH,0,5,5,1535,348
B0012Y0ZG2,A3H4A4LHJXM0Q0,0,5,5,221,348
B0012Y0ZG2,AFWCWDYNGAW0X,0,5,5,222,348
B0012Y0ZG2,AFQFU980ECU1K,0,5,5,223,348
B0012Y0ZG2,A3R2TQSS29OB0I,0,5,5,224,348
B0012Y0ZG2,A24PAOJ6TIBILI,0,5,5,225,348
B0012Y0ZG2,A1WGVH160JCIC,0,5,5,226,348
B0012Y0ZG2,A31URN5S2Q0UJV,0,5,5,227,348
B0012Y0ZG2,A2813CU4C11BIE,0,5,5,228,348
B0012Y0ZG2,A3F7EVUZHKFM1C,0,5,5,229,348
B0012Y0ZG2,A29PKN4LL05QGF,0,5,5,1536,348
B0012Y0ZG2,A1J7I5095JBHH,0,1,1,230,348
B0012Y0ZG2,A2KJR83EUJJNAX,0,5,5,231,348
B0012Y0ZG2,A1WWZ1NKXLFYNG,0,2,2,232,348
B0012Y0ZG2,A1ZM06J2A5XGHY,0,1,1,233,348
B0012Y0ZG2,A18HENNBJ25817,0,1,1,1537,348
B0012Y0ZG2,AH9OY5WVM2W9J,0,5,5,234,348
B0012Y0ZG2,ANFRZZC8GXQLJ,0,5,5,235,348
B0012Y0ZG2,A2TUQ3HI5HIHKW,0,5,5,236,348
B0012Y0ZG2,A21VW7NTB5DROZ,0,5,5,237,348
B0012Y0ZG2,A1GJ6L0VQC5UF8,0,5,5,238,348
B0012Y0ZG2,A28F08XFZRKIH5,-0.666666667,1,1.666666667,1538,348
B0012Y0ZG2,A2V608ILSK1M5R,0,1,1,239,348
B0012Y0ZG2,A2TU781PWGS09X,0,2,2,240,348
B0012Y0ZG2,A3IOV1NJ4IM2HC,0,1,1,241,348
B0012Y0ZG2,A3T2BPXBDMLJPE,0,3,3,1539,348
B0012Y0ZG2,A3IJDWW3VVLF3G,0,1,1,242,348
B0012Y0ZG2,A1DFI14L1LBOPJ,0,2,2,243,348
B0012Y0ZG2,A1BAZK7LSPBPEJ,0,2,2,244,348
B0012Y0ZG2,A23NSBJ5CGLWAA,0,5,5,245,348
B0012Y0ZG2,A1WGC9NCI09T3D,0,1,1,246,348
B0012Y0ZG2,A2I3AR4WE0IMPO,0,5,5,247,348
B0012Y0ZG2,A28RTSY1TRCXLK,0,1,1,248,348
B0012Y0ZG2,A28G6HAG3I755Y,0,5,5,249,348
B0012Y0ZG2,A3JQUR31CLU4VK,0,1,1,1540,348
B0012Y0ZG2,A29C6ZBT7HP13Q,0,5,5,250,348
B0012Y0ZG2,A1CEDYAX0NG4BU,0,3,3,251,348
B0012Y0ZG2,A1YVFD3TLX6E22,0,4,4,252,348
B0012Y0ZG2,A22V1MD93T2FW9,0,5,5,253,348
B0012Y0ZG2,A27PPA3O7PX0OH,0,1,1,254,348
B0012Y0ZG2,A3VC5W5GW7QAQK,0,5,5,1541,348
B0012Y0ZG2,A2TRMX7KR6IIVA,0,5,5,255,348
B0012Y0ZG2,A28MZ2SOOHMOZW,0,1,1,256,348
B0012Y0ZG2,A2IGYO5UYS44RW,0,5,5,257,348
B0012Y0ZG2,ARZQ7AEFUXNPN,0,5,5,259,348
B0012Y0ZG2,A2ZZ75UB8VK31U,0,5,5,260,348
B0012Y0ZG2,A14SJT4M0BP298,0,5,5,1542,348
B0012Y0ZG2,A1X15KWJ11IC1P,0,5,5,1543,348
B0012Y0ZG2,A1PWYEL1R4LMAQ,0,5,5,1544,348
B0012Y0ZG2,A24XAYKFM8XZTR,0,5,5,1545,348
B0012Y0ZG2,A39AEA8OFO8JT,0,5,5,261,348
B0012Y0ZG2,A3C46GBHLVSOEW,0,5,5,262,348
B0012Y0ZG2,A205Q5S9B99B0L,0,5,5,1546,348
B0012Y0ZG2,A12HTKLZWLEAF5,0,5,5,263,348
B0012Y0ZG2,A35QTJ23YREVYX,0,5,5,1547,348
B0012Y0ZG2,A2D9MTWHD2BFUG,0,5,5,264,348
B0012Y0ZG2,AT9SW0VOLAKQD,0,5,5,265,348
B0012Y0ZG2,A19Q4TR24DNXB5,0,5,5,1548,348
B0012Y0ZG2,A1U4MBURSADCDU,0,5,5,266,348
B0012Y0ZG2,A1D3G0HL756T8B,0,5,5,1549,348
B0012Y0ZG2,AH5IPOPDVNJMW,0,5,5,1550,348
B0012Y0ZG2,A324UOF43Y43WY,0,5,5,268,348
B0012Y0ZG2,A1O7LQP26XE36M,0,5,5,1551,348
B0012Y0ZG2,AUKNU691MXR04,0,5,5,2224,348
B0012Y0ZG2,A37XI9VKWZWZKO,0,5,5,270,348
B0012Y0ZG2,ASFHTW5SP4QQR,0,5,5,1552,348
B0012Y0ZG2,A25JY46OF1UYPB,0,5,5,2225,348
B0012Y0ZG2,A34Z0P70GD9Y6Y,0,5,5,272,348
B0012Y0ZG2,A3JVYLHH0TT4HT,0,5,5,1553,348
B0012Y0ZG2,ASJX5CT07ZCE3,0,5,5,274,348
B0012Y0ZG2,A3CLPIHVAD1LI1,0,5,5,1554,348
B0012Y0ZG2,A3G7XXRLKXQIT7,0,5,5,1555,348
B0012Y0ZG2,A2ABCUIYJETG6Q,0,5,5,276,348
B0012Y0ZG2,A35GLRQ89X0WRD,0,5,5,277,348
B0012Y0ZG2,A33V5GUKGZ6NCA,0,5,5,2226,348
B0012Y0ZG2,A1TEIICSK5IK0V,0,5,5,278,348
B0012Y0ZG2,AX461TIEKR7CJ,0,5,5,1556,348
B0012Y0ZG2,A2GBIFL43U1LKJ,0,5,5,279,348
B0012Y0ZG2,A309W2EPFGXK7P,0,5,5,280,348
B0012Y0ZG2,A3NFELIADJMJKJ,0,5,5,281,348
B0012Y0ZG2,AIRQ4VAXVPAP4,0,5,5,1557,348
B0012Y0ZG2,AJ61AXPLR0WYY,0,5,5,283,348
B0012Y0ZG2,A2N0CVZO3GPQ45,0,4,4,284,348
B0012Y0ZG2,ASPQVBZP025R8,0,5,5,285,348
B0012Y0ZG2,A2XNLIC0O07GPW,0,5,5,1558,348
B0012Y0ZG2,A2JPQVFMKT94M2,0,5,5,287,348
B0012Y0ZG2,A8L7BTXQ3B6EF,0,5,5,2227,348
B0012Y0ZG2,A3VUYRFM95CGJR,0,5,5,1559,348
B0012Y0ZG2,A3JJ3GK8Q39TDE,0,5,5,288,348
B0012Y0ZG2,A3P7FOLR5SGXYN,0,5,5,289,348
B0012Y0ZG2,ASYTFHX745CLX,0,5,5,2228,348
B0012Y0ZG2,A2U7BI3N4YP26B,0,5,5,290,348
B0012Y0ZG2,APQ1FY4E25XEP,0,5,5,291,348
B0012Y0ZG2,AKQ9DH3HRPHW3,0,5,5,292,348
B0012Y0ZG2,A10ZJZNO4DAVB,0,5,5,294,348
B0012Y0ZG2,A37C3532V0OGK4,0,5,5,295,348
B0012Y0ZG2,A2F218M5AOPU6T,0,5,5,1560,348
B0012Y0ZG2,A3JMIBCH90HGWG,0,5,5,297,348
B0012Y0ZG2,A8N02S3VNT60S,0,5,5,1561,348
B0012Y0ZG2,A2NH58DY5F0XSZ,0,5,5,1562,348
B0012Y0ZG2,A1C3SRDH9HVEI2,0,4,4,299,348
B0012Y0ZG2,A3LGZDAVZSFO0M,0,5,5,300,348
B0012Y0ZG2,A2RWJPXMBFGCF0,0,5,5,301,348
B0012Y0ZG2,A15IKO3Q6RSA1V,0,5,5,302,348
B0012Y0ZG2,AV64QU2VEHPXS,0,5,5,2229,348
B0012Y0ZG2,A29GCQQLNLUJGG,0,5,5,303,348
B0012Y0ZG2,A2RFDGEW20UK6W,0,5,5,1563,348
B0012Y0ZG2,A31MET9QVHSWD9,0,5,5,304,348
B0012Y0ZG2,A2CY3ZL67BZKEU,0,5,5,305,348
B0012Y0ZG2,A1MZIY3MPR5LRS,0,5,5,306,348
B0012Y0ZG2,A1SY26REK8411L,0,5,5,1564,348
B0012Y0ZG2,A3V6HGWB3AKM8O,0,5,5,307,348
B0012Y0ZG2,A2YNPGFDPBKZ3L,0.571428571,5,4.428571429,309,348
B0012Y0ZG2,A1WRT2Q5BXA35M,0,5,5,2230,348
B0012Y0ZG2,AIQ0ABOHK58F6,0,4,4,310,348
B0012Y0ZG2,A20Y9PNINSXAE2,0,5,5,311,348
B0012Y0ZG2,A36CT6022EC8KS,0,5,5,313,348
B0012Y0ZG2,A1JJBKKS6FCOQJ,0,5,5,314,348
B0012Y0ZG2,A3LR34UDLT38PG,0,5,5,315,348
B0012Y0ZG2,A1ZN7IP615TNQO,0,5,5,316,348
B0012Y0ZG2,A2N4OUX2ORC859,0,5,5,317,348
B0012Y0ZG2,A1YA8XPX9WHQJN,0,5,5,318,348
B0012Y0ZG2,A2E3YYK70W49NO,0,5,5,1565,348
B0012Y0ZG2,A14R11HV2H7AVW,0,5,5,323,348
B0012Y0ZG2,A3GM8H7MO9I4H7,0,5,5,324,348
B0012Y0ZG2,A150XCEZV6KF5G,0,5,5,1566,348
B0012Y0ZG2,A2AXHDSJEBEOIB,0.142857143,5,4.857142857,1567,348
B0012Y0ZG2,ACK0K1VME15R7,0,5,5,325,348
B0012Y0ZG2,A3J0XGWTJWZKLZ,0,5,5,1568,348
B0012Y0ZG2,A3BMAT4HT3Q6E2,0,5,5,2231,348
